n,m,density,profit_type,alpha,num_instances,avg_ratio,min_ratio,max_ratio,num_optimal,exact_rate,avg_profit_gap,min_profit_gap,max_profit_gap,avg_relative_profit_gap,min_relative_profit_gap,max_relative_profit_gap,greedy_feasible_count,exact_feasible_count,greedy_consistent_count,exact_consistent_count
9,2,dense,anticorrelated,0.3,30,0.9458555272508538,0.6363636363636364,1.0,19,0.6333333333333333,2.466666666666667,0,16,0.05414447274914628,0.0,0.36363636363636365,30,30,30,30
9,2,dense,anticorrelated,0.8,30,0.948323848499987,0.7368421052631579,1.0,16,0.5333333333333333,7.1,0,40,0.051676151500012944,0.0,0.2631578947368421,30,30,30,30
9,2,dense,correlated,0.3,30,0.8845033300033301,0.5263157894736842,1.0,11,0.36666666666666664,2.1333333333333333,0,9,0.11549666999667,0.0,0.47368421052631576,30,30,30,30
9,2,dense,correlated,0.8,30,0.8927084839525427,0.6792452830188679,1.0,5,0.16666666666666666,6.0,0,19,0.1072915160474575,0.0,0.32075471698113206,30,30,30,30
9,2,dense,random,0.3,30,0.9416162194247574,0.7027027027027027,1.0,16,0.5333333333333333,13.133333333333333,0,66,0.05838378057524266,0.0,0.2972972972972973,30,30,30,30
9,2,dense,random,0.8,30,0.929622639732597,0.6758620689655173,1.0,11,0.36666666666666664,47.93333333333333,0,235,0.07037736026740317,0.0,0.32413793103448274,30,30,30,30
9,2,sparse,anticorrelated,0.3,30,0.8199530015557234,0.5,1.0,12,0.4,7.4,0,36,0.18004699844427668,0.0,0.5,30,30,30,30
9,2,sparse,anticorrelated,0.8,30,0.7630321139838193,0.5238095238095238,1.0,4,0.13333333333333333,30.633333333333333,0,126,0.2369678860161807,0.0,0.47619047619047616,30,30,30,30
9,2,sparse,correlated,0.3,30,0.8395782628677365,0.5,1.0,12,0.4,1.5666666666666667,0,10,0.16042173713226346,0.0,0.5,30,30,30,30
9,2,sparse,correlated,0.8,30,0.7926099119903974,0.4838709677419355,1.0,4,0.13333333333333333,6.833333333333333,0,35,0.20739008800960254,0.0,0.5161290322580645,30,30,30,30
9,2,sparse,random,0.3,30,0.7894143269711198,0.5052631578947369,1.0,10,0.3333333333333333,40.03333333333333,0,97,0.21058567302888023,0.0,0.49473684210526314,30,30,30,30
9,2,sparse,random,0.8,30,0.7729228892778028,0.5,1.0,5,0.16666666666666666,131.53333333333333,0,333,0.2270771107221973,0.0,0.5,30,30,30,30
9,3,dense,anticorrelated,0.3,30,0.9243428614287833,0.7037037037037037,1.0,18,0.6,3.466666666666667,0,16,0.07565713857121671,0.0,0.2962962962962963,30,30,30,30
9,3,dense,anticorrelated,0.8,30,0.9322571396871125,0.7549019607843137,1.0,9,0.3,8.7,0,28,0.06774286031288725,0.0,0.24509803921568626,30,30,30,30
9,3,dense,correlated,0.3,30,0.8669678087205844,0.5,1.0,12,0.4,3.0,0,12,0.13303219127941557,0.0,0.5,30,30,30,30
9,3,dense,correlated,0.8,30,0.8982837078383565,0.6557377049180327,1.0,5,0.16666666666666666,6.633333333333334,0,21,0.1017162921616433,0.0,0.3442622950819672,30,30,30,30
9,3,dense,random,0.3,30,0.9352515745505319,0.6394052044609665,1.0,14,0.4666666666666667,13.466666666666667,0,97,0.06474842544946814,0.0,0.36059479553903345,30,30,30,30
9,3,dense,random,0.8,30,0.903816776078255,0.7156726768377254,1.0,11,0.36666666666666664,57.7,0,205,0.09618322392174519,0.0,0.2843273231622746,30,30,30,30
9,3,sparse,anticorrelated,0.3,30,0.728632682585007,0.36,1.0,7,0.23333333333333334,15.566666666666666,0,45,0.27136731741499315,0.0,0.64,30,30,30,30
9,3,sparse,anticorrelated,0.8,30,0.6708379878191433,0.4090909090909091,0.9375,0,0.0,52.36666666666667,5,120,0.3291620121808568,0.0625,0.5909090909090909,30,30,30,30
9,3,sparse,correlated,0.3,30,0.8055534123213152,0.5384615384615384,1.0,9,0.3,2.966666666666667,0,9,0.19444658767868486,0.0,0.46153846153846156,30,30,30,30
9,3,sparse,correlated,0.8,30,0.7154162202412296,0.45,1.0,1,0.03333333333333333,12.133333333333333,0,28,0.2845837797587705,0.0,0.55,30,30,30,30
9,3,sparse,random,0.3,30,0.7009089905236354,0.44041450777202074,1.0,4,0.13333333333333333,62.7,0,129,0.2990910094763645,0.0,0.5595854922279793,30,30,30,30
9,3,sparse,random,0.8,30,0.6494337939033522,0.44041450777202074,0.8972972972972973,0,0.0,221.2,53,448,0.3505662060966476,0.10270270270270271,0.5595854922279793,30,30,30,30
10,1,dense,anticorrelated,0.3,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
10,1,dense,anticorrelated,0.8,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
10,1,dense,correlated,0.3,30,0.9943018419489007,0.9333333333333333,1.0,27,0.9,0.1,0,1,0.005698158051099228,0.0,0.06666666666666667,30,30,30,30
10,1,dense,correlated,0.8,30,0.9971476309822175,0.9523809523809523,1.0,27,0.9,0.13333333333333333,0,2,0.0028523690177825515,0.0,0.047619047619047616,30,30,30,30
10,1,dense,random,0.3,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
10,1,dense,random,0.8,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
10,1,sparse,anticorrelated,0.3,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
10,1,sparse,anticorrelated,0.8,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
10,1,sparse,correlated,0.3,30,0.9827380952380953,0.75,1.0,27,0.9,0.1,0,1,0.01726190476190476,0.0,0.25,30,30,30,30
10,1,sparse,correlated,0.8,30,0.9732192607587344,0.8,1.0,21,0.7,0.43333333333333335,0,4,0.02678073924126556,0.0,0.2,30,30,30,30
10,1,sparse,random,0.3,30,0.9956018518518519,0.8680555555555556,1.0,29,0.9666666666666667,0.6333333333333333,0,19,0.004398148148148148,0.0,0.13194444444444445,30,30,30,30
10,1,sparse,random,0.8,30,0.9918719115315117,0.9130434782608695,1.0,27,0.9,2.7333333333333334,0,36,0.008128088468488401,0.0,0.08695652173913043,30,30,30,30
10,2,dense,anticorrelated,0.3,30,0.957547404546206,0.7441860465116279,1.0,18,0.6,2.0,0,11,0.0424525954537939,0.0,0.2558139534883721,30,30,30,30
10,2,dense,anticorrelated,0.8,30,0.9449518584499302,0.7394957983193278,1.0,15,0.5,8.166666666666666,0,40,0.055048141550069755,0.0,0.2605042016806723,30,30,30,30
10,2,dense,correlated,0.3,30,0.9177557548124208,0.6666666666666666,1.0,12,0.4,1.7,0,6,0.0822442451875792,0.0,0.3333333333333333,30,30,30,30
10,2,dense,correlated,0.8,30,0.9069676189122279,0.7205882352941176,1.0,8,0.26666666666666666,5.866666666666666,0,19,0.09303238108777197,0.0,0.27941176470588236,30,30,30,30
10,2,dense,random,0.3,30,0.939178673660033,0.6870229007633588,1.0,19,0.6333333333333333,15.5,0,82,0.06082132633996696,0.0,0.31297709923664124,30,30,30,30
10,2,dense,random,0.8,30,0.9318963122760845,0.7542857142857143,1.0,13,0.43333333333333335,50.6,0,185,0.06810368772391563,0.0,0.24571428571428572,30,30,30,30
10,2,sparse,anticorrelated,0.3,30,0.7902216690975838,0.5277777777777778,1.0,10,0.3333333333333333,13.433333333333334,0,51,0.20977833090241596,0.0,0.4722222222222222,30,30,30,30
10,2,sparse,anticorrelated,0.8,30,0.7618685368926382,0.5172413793103449,1.0,5,0.16666666666666666,43.266666666666666,0,152,0.23813146310736172,0.0,0.4827586206896552,30,30,30,30
10,2,sparse,correlated,0.3,30,0.8453339688633809,0.5714285714285714,1.0,8,0.26666666666666666,2.6,0,12,0.15466603113661936,0.0,0.42857142857142855,30,30,30,30
10,2,sparse,correlated,0.8,30,0.789594623137337,0.5333333333333333,1.0,4,0.13333333333333333,9.966666666666667,0,40,0.21040537686266278,0.0,0.4666666666666667,30,30,30,30
10,2,sparse,random,0.3,30,0.7515967294104137,0.5061728395061729,1.0,8,0.26666666666666666,58.4,0,237,0.2484032705895864,0.0,0.49382716049382713,30,30,30,30
10,2,sparse,random,0.8,30,0.7288033180336695,0.5227848101265823,1.0,4,0.13333333333333333,174.56666666666666,0,632,0.2711966819663308,0.0,0.4772151898734177,30,30,30,30
10,3,dense,anticorrelated,0.3,30,0.9069057157535148,0.6222222222222222,1.0,15,0.5,4.566666666666666,0,18,0.09309428424648537,0.0,0.37777777777777777,30,30,30,30
10,3,dense,anticorrelated,0.8,30,0.8869501340291082,0.6885245901639344,1.0,5,0.16666666666666666,16.266666666666666,0,48,0.11304986597089185,0.0,0.3114754098360656,30,30,30,30
10,3,dense,correlated,0.3,30,0.8688347105375797,0.5,1.0,7,0.23333333333333334,3.5,0,12,0.13116528946242054,0.0,0.5,30,30,30,30
10,3,dense,correlated,0.8,30,0.8587636875132473,0.7142857142857143,1.0,2,0.06666666666666667,10.4,0,23,0.14123631248675267,0.0,0.2857142857142857,30,30,30,30
10,3,dense,random,0.3,30,0.9226542648281918,0.6782006920415224,1.0,14,0.4666666666666667,18.533333333333335,0,93,0.07734573517180822,0.0,0.3217993079584775,30,30,30,30
10,3,dense,random,0.8,30,0.8929265137217217,0.7533234859675036,1.0,7,0.23333333333333334,71.26666666666667,0,202,0.1070734862782779,0.0,0.2466765140324963,30,30,30,30
10,3,sparse,anticorrelated,0.3,30,0.7143019102469609,0.3541666666666667,1.0,5,0.16666666666666666,17.966666666666665,0,68,0.28569808975303934,0.0,0.6458333333333334,30,30,30,30
10,3,sparse,anticorrelated,0.8,30,0.674965829128045,0.3787375415282392,1.0,1,0.03333333333333333,60.266666666666666,0,187,0.32503417087195496,0.0,0.6212624584717608,30,30,30,30
10,3,sparse,correlated,0.3,30,0.7731629226919081,0.42857142857142855,1.0,6,0.2,3.8333333333333335,0,16,0.2268370773080918,0.0,0.5714285714285714,30,30,30,30
10,3,sparse,correlated,0.8,30,0.6982163692760558,0.45,0.8888888888888888,0,0.0,14.833333333333334,3,44,0.30178363072394415,0.1111111111111111,0.55,30,30,30,30
10,3,sparse,random,0.3,30,0.6504349651954257,0.38235294117647056,1.0,3,0.1,90.9,0,263,0.34956503480457424,0.0,0.6176470588235294,30,30,30,30
10,3,sparse,random,0.8,30,0.5972379159462946,0.4016477857878476,0.9454545454545454,0,0.0,314.3333333333333,30,748,0.4027620840537054,0.05454545454545454,0.5983522142121525,30,30,30,30
12,1,dense,anticorrelated,0.3,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
12,1,dense,anticorrelated,0.8,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
12,1,dense,correlated,0.3,30,0.994102564102564,0.9,1.0,28,0.9333333333333333,0.1,0,2,0.005897435897435898,0.0,0.1,30,30,30,30
12,1,dense,correlated,0.8,30,0.9953029697663739,0.9473684210526315,1.0,26,0.8666666666666667,0.26666666666666666,0,3,0.004697030233626157,0.0,0.05263157894736842,30,30,30,30
12,1,dense,random,0.3,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
12,1,dense,random,0.8,30,0.999074074074074,0.9722222222222222,1.0,29,0.9666666666666667,0.9333333333333333,0,28,0.0009259259259259259,0.0,0.027777777777777776,30,30,30,30
12,1,sparse,anticorrelated,0.3,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
12,1,sparse,anticorrelated,0.8,30,1.0,1.0,1.0,30,1.0,0.0,0,0,0.0,0.0,0.0,30,30,30,30
12,1,sparse,correlated,0.3,30,0.9751984126984128,0.6666666666666666,1.0,26,0.8666666666666667,0.26666666666666666,0,4,0.024801587301587304,0.0,0.3333333333333333,30,30,30,30
12,1,sparse,correlated,0.8,30,0.9898244156864846,0.8888888888888888,1.0,25,0.8333333333333334,0.2,0,2,0.010175584313515347,0.0,0.1111111111111111,30,30,30,30
12,1,sparse,random,0.3,30,0.9887503296343664,0.8703703703703703,1.0,26,0.8666666666666667,1.3666666666666667,0,14,0.011249670365633626,0.0,0.12962962962962962,30,30,30,30
12,1,sparse,random,0.8,30,0.9880212394037525,0.8342245989304813,1.0,27,0.9,3.6666666666666665,0,43,0.011978760596247518,0.0,0.1657754010695187,30,30,30,30
12,2,dense,anticorrelated,0.3,30,0.9669079173135966,0.75,1.0,21,0.7,2.3,0,16,0.03309208268640328,0.0,0.25,30,30,30,30
12,2,dense,anticorrelated,0.8,30,0.9665965713921001,0.7692307692307693,1.0,17,0.5666666666666667,6.8,0,51,0.033403428607899945,0.0,0.23076923076923078,30,30,30,30
12,2,dense,correlated,0.3,30,0.9178872503432675,0.6666666666666666,1.0,10,0.3333333333333333,2.2,0,9,0.0821127496567327,0.0,0.3333333333333333,30,30,30,30
12,2,dense,correlated,0.8,30,0.9145957715031282,0.7142857142857143,1.0,11,0.36666666666666664,6.533333333333333,0,20,0.08540422849687186,0.0,0.2857142857142857,30,30,30,30
12,2,dense,random,0.3,30,0.9499195031934768,0.6533333333333333,1.0,16,0.5333333333333333,16.633333333333333,0,104,0.05008049680652304,0.0,0.3466666666666667,30,30,30,30
12,2,dense,random,0.8,30,0.9521376347492666,0.7,1.0,11,0.36666666666666664,45.233333333333334,0,279,0.04786236525073362,0.0,0.3,30,30,30,30
12,2,sparse,anticorrelated,0.3,30,0.7497254207177306,0.5333333333333333,1.0,6,0.2,18.033333333333335,0,60,0.2502745792822697,0.0,0.4666666666666667,30,30,30,30
12,2,sparse,anticorrelated,0.8,30,0.7413703193944431,0.5192307692307693,1.0,3,0.1,55.166666666666664,0,200,0.258629680605557,0.0,0.4807692307692308,30,30,30,30
12,2,sparse,correlated,0.3,30,0.8188900705489629,0.5,1.0,11,0.36666666666666664,3.7666666666666666,0,16,0.18110992945103713,0.0,0.5,30,30,30,30
12,2,sparse,correlated,0.8,30,0.7955881648709359,0.47058823529411764,1.0,3,0.1,11.566666666666666,0,48,0.2044118351290642,0.0,0.5294117647058824,30,30,30,30
12,2,sparse,random,0.3,30,0.7538059300644332,0.4863157894736842,1.0,5,0.16666666666666666,77.5,0,282,0.24619406993556664,0.0,0.5136842105263157,30,30,30,30
12,2,sparse,random,0.8,30,0.7325282280129596,0.46226415094339623,1.0,2,0.06666666666666667,233.36666666666667,0,752,0.26747177198704064,0.0,0.5377358490566038,30,30,30,30
12,3,dense,anticorrelated,0.3,30,0.904307593687768,0.5925925925925926,1.0,15,0.5,6.4,0,22,0.0956924063122321,0.0,0.4074074074074074,30,30,30,30
12,3,dense,anticorrelated,0.8,30,0.9062809576232187,0.6774193548387096,1.0,12,0.4,18.1,0,68,0.09371904237678122,0.0,0.3225806451612903,30,30,30,30
12,3,dense,correlated,0.3,30,0.8873524725632927,0.6666666666666666,1.0,10,0.3333333333333333,3.7,0,11,0.11264752743670726,0.0,0.3333333333333333,30,30,30,30
12,3,dense,correlated,0.8,30,0.8991395166332367,0.6990291262135923,1.0,6,0.2,9.566666666666666,0,31,0.10086048336676352,0.0,0.30097087378640774,30,30,30,30
12,3,dense,random,0.3,30,0.8618908085829328,0.6691449814126395,1.0,6,0.2,42.733333333333334,0,94,0.1381091914170673,0.0,0.3308550185873606,30,30,30,30
12,3,dense,random,0.8,30,0.8840183824218435,0.627177700348432,1.0,5,0.16666666666666666,102.83333333333333,0,321,0.11598161757815634,0.0,0.37282229965156793,30,30,30,30
12,3,sparse,anticorrelated,0.3,30,0.6329144374688043,0.38028169014084506,1.0,3,0.1,32.266666666666666,0,102,0.36708556253119584,0.0,0.6197183098591549,30,30,30,30
12,3,sparse,anticorrelated,0.8,30,0.5924936194428643,0.4064516129032258,0.8947368421052632,0,0.0,102.46666666666667,21,276,0.40750638055713556,0.10526315789473684,0.5935483870967742,30,30,30,30
12,3,sparse,correlated,0.3,30,0.6654452824715983,0.3333333333333333,1.0,1,0.03333333333333333,6.766666666666667,0,19,0.3345547175284017,0.0,0.6666666666666666,30,30,30,30
12,3,sparse,correlated,0.8,30,0.6509983946951912,0.4444444444444444,1.0,1,0.03333333333333333,20.633333333333333,0,50,0.3490016053048085,0.0,0.5555555555555556,30,30,30,30
12,3,sparse,random,0.3,30,0.6253674418855439,0.3547008547008547,0.9280742459396751,0,0.0,122.03333333333333,23,256,0.3746325581144561,0.07192575406032482,0.6452991452991453,30,30,30,30
12,3,sparse,random,0.8,30,0.6269859801805092,0.40186915887850466,0.9437386569872959,0,0.0,370.4,62,896,0.37301401981949067,0.056261343012704176,0.5981308411214953,30,30,30,30
